alfa,beta,po,time,distance
3.6,9.6,0.6,0.0527712345123291,287.6
4.1,0.1,0.6,0.10577435493469238,283.4
4.1,0.6,0.6,0.07777953147888184,290.0
4.1,1.1,0.6,0.060837507247924805,289.0
4.1,1.6,0.6,0.06645760536193848,295.8
4.1,2.1,0.6,0.13415060043334961,286.4
4.1,2.6,0.6,0.10173425674438477,291.4
4.1,3.1,0.6,0.06642241477966308,290.6
4.1,3.6,0.6,0.1981325626373291,288.0
4.1,4.1,0.6,0.09753627777099609,292.8
4.1,4.6,0.6,0.07999787330627442,278.2
4.1,5.1,0.6,0.08678522109985351,281.2
4.1,5.6,0.6,0.1434234619140625,281.6
4.1,6.1,0.6,0.09403190612792969,287.6
4.1,6.6,0.6,0.1208918571472168,281.0
4.1,7.1,0.6,0.07195076942443848,285.2
4.1,7.6,0.6,0.03749957084655762,288.6
4.1,8.1,0.6,0.0337099552154541,291.8
4.1,8.6,0.6,0.04577765464782715,293.0
4.1,9.1,0.6,0.07761263847351074,295.0
4.1,9.6,0.6,0.1501844882965088,292.6
4.6,0.1,0.6,0.05234527587890625,296.6
4.6,0.6,0.6,0.2737712860107422,281.4
4.6,1.1,0.6,0.11987991333007812,276.6
4.6,1.6,0.6,0.126373291015625,287.0
4.6,2.1,0.6,0.10589637756347656,290.0
4.6,2.6,0.6,0.1820343017578125,284.8
4.6,3.1,0.6,0.07978153228759766,292.2
4.6,3.6,0.6,0.10827374458312988,279.8
4.6,4.1,0.6,0.12065286636352539,277.8
4.6,4.6,0.6,0.10140666961669922,290.4
4.6,5.1,0.6,0.14637017250061035,295.8
4.6,5.6,0.6,0.14821209907531738,296.8
4.6,6.1,0.6,0.09007811546325684,291.2
4.6,6.6,0.6,0.24339537620544432,293.6
4.6,7.1,0.6,0.1097895622253418,291.6
4.6,7.6,0.6,0.07491188049316407,292.8
4.6,8.1,0.6,0.1921678066253662,293.0
4.6,8.6,0.6,0.1681690216064453,291.0
4.6,9.1,0.6,0.1363389015197754,289.8
4.6,9.6,0.6,0.11330442428588867,291.4
5.1,0.1,0.6,0.23526906967163086,291.4
5.1,0.6,0.6,0.1537813663482666,291.4
5.1,1.1,0.6,0.161759090423584,286.8
5.1,1.6,0.6,0.1811821460723877,289.4
5.1,2.1,0.6,0.10366930961608886,289.6
5.1,2.6,0.6,0.18247008323669434,295.0
5.1,3.1,0.6,0.15894203186035155,279.8
5.1,3.6,0.6,0.24069013595581054,288.4
5.1,4.1,0.6,0.1544347286224365,293.8
5.1,4.6,0.6,0.0534569263458252,290.0
5.1,5.1,0.6,0.12825703620910645,289.2
5.1,5.6,0.6,0.2100400447845459,288.0
5.1,6.1,0.6,0.1893001079559326,294.2
5.1,6.6,0.6,0.08996109962463379,288.8
5.1,7.1,0.6,0.093925142288208,289.4
5.1,7.6,0.6,0.309233283996582,295.2
5.1,8.1,0.6,0.11569161415100097,289.6
5.1,8.6,0.6,0.1412278175354004,297.2
5.1,9.1,0.6,0.12463912963867188,287.8
5.1,9.6,0.6,0.07656378746032715,289.6
5.6,0.1,0.6,0.06001358032226563,295.6
5.6,0.6,0.6,0.16076130867004396,289.0
5.6,1.1,0.6,0.19609150886535645,293.4
5.6,1.6,0.6,0.10149154663085938,300.0
5.6,2.1,0.6,0.15027275085449218,287.8
5.6,2.6,0.6,0.20523180961608886,291.6
5.6,3.1,0.6,0.12267160415649414,291.8
5.6,3.6,0.6,0.2535524368286133,295.8
5.6,4.1,0.6,0.19638314247131347,287.2
5.6,4.6,0.6,0.2759990215301514,284.8
5.6,5.1,0.6,0.2533930778503418,296.8
5.6,5.6,0.6,0.14342231750488282,291.6
5.6,6.1,0.6,0.2475797176361084,284.6
5.6,6.6,0.6,0.21281857490539552,285.0
5.6,7.1,0.6,0.21535415649414064,289.6
5.6,7.6,0.6,0.23046908378601075,291.6
5.6,8.1,0.6,0.18152036666870117,294.2
5.6,8.6,0.6,0.11589455604553223,284.2
5.6,9.1,0.6,0.39588108062744143,291.2
5.6,9.6,0.6,0.2736426830291748,281.6
6.1,0.1,0.6,0.2356876850128174,295.8
6.1,0.6,0.6,0.21483893394470216,291.6
6.1,1.1,0.6,0.16255903244018555,291.4
6.1,1.6,0.6,0.13823542594909669,287.8
6.1,2.1,0.6,0.16256585121154785,281.2
6.1,2.6,0.6,0.28228583335876467,285.0
6.1,3.1,0.6,0.27321271896362304,291.2
6.1,3.6,0.6,0.3628400802612305,288.6
6.1,4.1,0.6,0.22349109649658203,293.8
6.1,4.6,0.6,0.21482505798339843,289.4
6.1,5.1,0.6,0.5600687980651855,291.6
6.1,5.6,0.6,0.31420259475708007,291.4
6.1,6.1,0.6,0.20126137733459473,292.4
6.1,6.6,0.6,0.14341201782226562,291.8
6.1,7.1,0.6,0.12887310981750488,287.8
6.1,7.6,0.6,0.1962202548980713,294.8
6.1,8.1,0.6,0.2590517044067383,291.4
6.1,8.6,0.6,0.3051140785217285,295.2
6.1,9.1,0.6,0.1974801540374756,291.8
6.1,9.6,0.6,0.22159647941589355,290.0
6.6,0.1,0.6,0.26350178718566897,289.2
6.6,0.6,0.6,0.2892580509185791,296.0
6.6,1.1,0.6,0.4159238338470459,295.6
6.6,1.6,0.6,0.1224787712097168,295.8
6.6,2.1,0.6,0.2508429527282715,289.4
6.6,2.6,0.6,0.20604925155639647,296.0
6.6,3.1,0.6,0.2103278636932373,289.2
6.6,3.6,0.6,0.6183693408966064,293.6
6.6,4.1,0.6,0.575605058670044,289.6
6.6,4.6,0.6,0.32321643829345703,293.4
6.6,5.1,0.6,0.3949592590332031,289.8
6.6,5.6,0.6,0.3359720706939697,294.0
6.6,6.1,0.6,0.19709692001342774,289.2
6.6,6.6,0.6,0.22391743659973146,293.6
6.6,7.1,0.6,0.26375064849853513,289.4
6.6,7.6,0.6,0.09174079895019531,287.8
6.6,8.1,0.6,0.3022013664245605,291.8
6.6,8.6,0.6,0.1779317855834961,291.2
6.6,9.1,0.6,0.7346213340759278,289.6
6.6,9.6,0.6,0.4671164512634277,289.8
7.1,0.1,0.6,0.22208952903747559,272.6
7.1,0.6,0.6,0.31257028579711915,287.8
7.1,1.1,0.6,0.08408265113830567,292.2
7.1,1.6,0.6,0.21362905502319335,289.6
7.1,2.1,0.6,0.2716338634490967,292.0
7.1,2.6,0.6,0.19608535766601562,293.6
7.1,3.1,0.6,0.3205860137939453,287.8
7.1,3.6,0.6,0.2124181270599365,286.2
7.1,4.1,0.6,0.30307650566101074,293.8
7.1,4.6,0.6,0.4704590320587158,279.0
7.1,5.1,0.6,0.049895429611206056,285.4
7.1,5.6,0.6,0.3741361141204834,289.8
7.1,6.1,0.6,0.2991344928741455,288.0
7.1,6.6,0.6,0.42188472747802735,289.6
7.1,7.1,0.6,0.40091328620910643,289.6
7.1,7.6,0.6,0.5625055313110352,328.6
7.1,8.1,0.6,0.3906998157501221,284.0
7.1,8.6,0.6,0.38185510635375974,291.8
7.1,9.1,0.6,0.37136335372924806,290.0
7.1,9.6,0.6,0.22930984497070311,284.4
7.6,0.1,0.6,0.34052748680114747,293.6
7.6,0.6,0.6,0.4994161605834961,289.8
7.6,1.1,0.6,0.32372727394104006,291.6
7.6,1.6,0.6,0.4044002056121826,291.6
7.6,2.1,0.6,0.3085048198699951,300.0
7.6,2.6,0.6,0.44653615951538084,294.0
7.6,3.1,0.6,0.13469500541687013,295.8
7.6,3.6,0.6,0.5639691352844238,293.4
7.6,4.1,0.6,0.36023554801940916,289.2
7.6,4.6,0.6,0.5593877792358398,293.6
7.6,5.1,0.6,0.25485830307006835,296.0
7.6,5.6,0.6,0.5483592033386231,289.0
7.6,6.1,0.6,0.4075756549835205,291.6
7.6,6.6,0.6,0.5083927154541016,289.6
7.6,7.1,0.6,0.6504880428314209,291.4
7.6,7.6,0.6,0.4466907501220703,289.8
7.6,8.1,0.6,0.8252199172973633,303.4
7.6,8.6,0.6,0.628889799118042,291.6
7.6,9.1,0.6,0.5972195148468018,293.6
7.6,9.6,0.6,0.6769468307495117,291.4
8.1,0.1,0.6,0.7813066005706787,282.6
8.1,0.6,0.6,0.40724954605102537,290.6
8.1,1.1,0.6,0.3139641761779785,292.4
8.1,1.6,0.6,0.32597126960754397,286.8
8.1,2.1,0.6,0.5192941665649414,288.4
8.1,2.6,0.6,0.4894736289978027,332.2
8.1,3.1,0.6,0.32872400283813474,293.4
8.1,3.6,0.6,0.6327021598815918,290.6
8.1,4.1,0.6,0.4268636226654053,287.6
8.1,4.6,0.6,0.3879575729370117,282.6
8.1,5.1,0.6,0.737927770614624,284.8
8.1,5.6,0.6,0.5371506690979004,290.2
8.1,6.1,0.6,0.5746837139129639,292.2
8.1,6.6,0.6,0.6511868476867676,287.0
8.1,7.1,0.6,0.49558320045471194,292.0
8.1,7.6,0.6,0.4974658012390137,283.0
8.1,8.1,0.6,0.7803239345550537,280.0
8.1,8.6,0.6,0.11659889221191407,272.6
8.1,9.1,0.6,0.5877632141113281,287.4
8.1,9.6,0.6,0.6151642799377441,290.8
8.6,0.1,0.6,0.6116666316986084,291.2
8.6,0.6,0.6,0.19479517936706542,295.6
8.6,1.1,0.6,0.7121464252471924,294.0
8.6,1.6,0.6,0.8253975868225097,320.8
8.6,2.1,0.6,1.0082755088806152,320.6
8.6,2.6,0.6,1.0620049476623534,293.6
8.6,3.1,0.6,0.5306210041046142,291.8
8.6,3.6,0.6,0.6140784740447998,293.8
8.6,4.1,0.6,1.101532220840454,328.4
8.6,4.6,0.6,0.8402928352355957,335.4
8.6,5.1,0.6,1.5460599422454835,413.8
8.6,5.6,0.6,0.7876223564147949,291.4
8.6,6.1,0.6,0.5950448513031006,289.2
8.6,6.6,0.6,0.1982062816619873,289.6
8.6,7.1,0.6,0.6125747203826905,291.2
8.6,7.6,0.6,1.171975803375244,322.6
8.6,8.1,0.6,0.6161969661712646,293.8
8.6,8.6,0.6,1.3752176761627197,353.6
8.6,9.1,0.6,0.6852969646453857,307.8
8.6,9.6,0.6,0.5982719421386719,291.4
9.1,0.1,0.6,1.1790940761566162,295.8
9.1,0.6,0.6,1.3211308002471924,356.4
9.1,1.1,0.6,0.6723669528961181,318.8
9.1,1.6,0.6,0.8656161308288575,307.2
9.1,2.1,0.6,0.8638322353363037,291.4
9.1,2.6,0.6,1.0303876399993896,332.6
9.1,3.1,0.6,0.4286054611206055,293.6
9.1,3.6,0.6,1.1751745700836183,291.6
9.1,4.1,0.6,1.0032382488250733,293.4
9.1,4.6,0.6,0.8093997955322265,293.6
9.1,5.1,0.6,0.7523812294006348,293.6
9.1,5.6,0.6,0.8246307849884034,310.0
9.1,6.1,0.6,0.5789570331573486,291.2
9.1,6.6,0.6,1.2142047882080078,304.0
9.1,7.1,0.6,0.8450368404388428,293.6
9.1,7.6,0.6,0.5818187713623046,294.4
9.1,8.1,0.6,1.2128632545471192,324.4
9.1,8.6,0.6,0.9163804054260254,291.6
9.1,9.1,0.6,1.2597525119781494,307.8
9.1,9.6,0.6,0.8415731430053711,306.4
9.6,0.1,0.6,0.9483809471130371,322.8
9.6,0.6,0.6,1.4391563415527344,365.6
9.6,1.1,0.6,0.9335059642791748,338.8
9.6,1.6,0.6,0.7467996597290039,293.6
9.6,2.1,0.6,0.9237274646759033,302.8
9.6,2.6,0.6,1.4634799480438232,341.6
9.6,3.1,0.6,1.7327653884887695,344.6
9.6,3.6,0.6,0.7083063125610352,291.2
9.6,4.1,0.6,0.9981366157531738,291.6
9.6,4.6,0.6,1.192805528640747,307.8
9.6,5.1,0.6,1.1178077697753905,321.2
9.6,5.6,0.6,1.2773846626281737,308.2
9.6,6.1,0.6,0.8369686603546143,317.8
9.6,6.6,0.6,1.182837724685669,359.2
9.6,7.1,0.6,0.6654275417327881,291.8
9.6,7.6,0.6,1.2331002712249757,293.8
9.6,8.1,0.6,1.1094299793243407,330.4
9.6,8.6,0.6,0.9213359832763672,326.2
9.6,9.1,0.6,0.7015365123748779,295.6
9.6,9.6,0.6,1.4521114349365234,310.2
0.1,0.1,0.7000000000000001,0.05206089019775391,276.6
0.1,0.6,0.7000000000000001,0.0536597728729248,284.4
0.1,1.1,0.7000000000000001,0.044089460372924806,277.0
0.1,1.6,0.7000000000000001,0.19507770538330077,269.0
0.1,2.1,0.7000000000000001,0.08376932144165039,273.8
0.1,2.6,0.7000000000000001,0.16396808624267578,282.2
0.1,3.1,0.7000000000000001,0.22459907531738282,279.8
0.1,3.6,0.7000000000000001,0.12327709197998046,278.6
0.1,4.1,0.7000000000000001,0.08317017555236816,269.2
0.1,4.6,0.7000000000000001,0.07639546394348144,274.2
0.1,5.1,0.7000000000000001,0.17253880500793456,277.8
0.1,5.6,0.7000000000000001,0.26223115921020507,254.0
0.1,6.1,0.7000000000000001,0.16130485534667968,284.6
0.1,6.6,0.7000000000000001,0.10007638931274414,269.0
0.1,7.1,0.7000000000000001,0.12916889190673828,264.6
0.1,7.6,0.7000000000000001,0.16039471626281737,270.0
0.1,8.1,0.7000000000000001,0.3012908935546875,276.8
0.1,8.6,0.7000000000000001,0.11429848670959472,283.0
0.1,9.1,0.7000000000000001,0.14595499038696289,274.4
0.1,9.6,0.7000000000000001,0.10882015228271484,285.6
0.6,0.1,0.7000000000000001,0.05864143371582031,269.6
0.6,0.6,0.7000000000000001,0.06544075012207032,289.2
0.6,1.1,0.7000000000000001,0.20859375,276.0
0.6,1.6,0.7000000000000001,0.07505040168762207,290.0
0.6,2.1,0.7000000000000001,0.06463508605957032,275.8
0.6,2.6,0.7000000000000001,0.049489736557006836,278.8
0.6,3.1,0.7000000000000001,0.07893013954162598,268.4
0.6,3.6,0.7000000000000001,0.07204208374023438,273.8
0.6,4.1,0.7000000000000001,0.20464487075805665,277.0
0.6,4.6,0.7000000000000001,0.05684304237365723,261.2
0.6,5.1,0.7000000000000001,0.05785365104675293,263.2
0.6,5.6,0.7000000000000001,0.12484383583068848,278.4
0.6,6.1,0.7000000000000001,0.1442232608795166,287.2
0.6,6.6,0.7000000000000001,0.07420778274536133,286.6
0.6,7.1,0.7000000000000001,0.07998661994934082,266.6
0.6,7.6,0.7000000000000001,0.10484743118286133,262.4
0.6,8.1,0.7000000000000001,0.18236207962036133,275.8
0.6,8.6,0.7000000000000001,0.09534993171691894,277.0
0.6,9.1,0.7000000000000001,0.06880106925964355,286.4
0.6,9.6,0.7000000000000001,0.06949391365051269,259.4
1.1,0.1,0.7000000000000001,0.04707403182983398,289.0
1.1,0.6,0.7000000000000001,0.07240638732910157,272.2
1.1,1.1,0.7000000000000001,0.07699451446533204,282.6
1.1,1.6,0.7000000000000001,0.09561324119567871,273.0
1.1,2.1,0.7000000000000001,0.05875310897827148,281.6
1.1,2.6,0.7000000000000001,0.08786501884460449,286.6
1.1,3.1,0.7000000000000001,0.11696162223815917,269.8
1.1,3.6,0.7000000000000001,0.04764604568481445,271.6
1.1,4.1,0.7000000000000001,0.10779128074645997,271.6
1.1,4.6,0.7000000000000001,0.051857709884643555,268.2
1.1,5.1,0.7000000000000001,0.029720497131347657,280.0
1.1,5.6,0.7000000000000001,0.03451375961303711,291.2
1.1,6.1,0.7000000000000001,0.14741430282592774,290.0
1.1,6.6,0.7000000000000001,0.09175028800964355,276.4
1.1,7.1,0.7000000000000001,0.06358404159545898,274.8
1.1,7.6,0.7000000000000001,0.10692276954650878,253.2
1.1,8.1,0.7000000000000001,0.07221031188964844,280.4
1.1,8.6,0.7000000000000001,0.06223220825195312,283.6
1.1,9.1,0.7000000000000001,0.019150352478027342,274.8
1.1,9.6,0.7000000000000001,0.057056427001953125,245.6
1.6,0.1,0.7000000000000001,0.03999447822570801,272.0
1.6,0.6,0.7000000000000001,0.16587204933166505,288.8
1.6,1.1,0.7000000000000001,0.1470857620239258,271.8
1.6,1.6,0.7000000000000001,0.04339127540588379,288.2
1.6,2.1,0.7000000000000001,0.031323909759521484,291.8
1.6,2.6,0.7000000000000001,0.04009623527526855,287.4
1.6,3.1,0.7000000000000001,0.05884261131286621,262.8
1.6,3.6,0.7000000000000001,0.03071756362915039,287.4
1.6,4.1,0.7000000000000001,0.09715504646301269,285.6
1.6,4.6,0.7000000000000001,0.06361441612243653,281.6
1.6,5.1,0.7000000000000001,0.02943263053894043,292.8
1.6,5.6,0.7000000000000001,0.11872124671936035,269.0
1.6,6.1,0.7000000000000001,0.08426575660705567,285.2
1.6,6.6,0.7000000000000001,0.03425321578979492,275.8
1.6,7.1,0.7000000000000001,0.0528348445892334,274.8
1.6,7.6,0.7000000000000001,0.03823137283325195,286.8
1.6,8.1,0.7000000000000001,0.04500908851623535,287.0
1.6,8.6,0.7000000000000001,0.0487917423248291,287.8
1.6,9.1,0.7000000000000001,0.08103704452514648,291.0
1.6,9.6,0.7000000000000001,0.05118865966796875,270.2
2.1,0.1,0.7000000000000001,0.15020360946655273,292.6
2.1,0.6,0.7000000000000001,0.06014609336853027,280.4
2.1,1.1,0.7000000000000001,0.06781940460205078,274.0
2.1,1.6,0.7000000000000001,0.014480876922607421,266.2
2.1,2.1,0.7000000000000001,0.03650641441345215,288.6
2.1,2.6,0.7000000000000001,0.08292860984802246,288.2
2.1,3.1,0.7000000000000001,0.04925975799560547,281.4
2.1,3.6,0.7000000000000001,0.08308992385864258,287.4
2.1,4.1,0.7000000000000001,0.08098344802856446,290.2
2.1,4.6,0.7000000000000001,0.04248824119567871,277.4
2.1,5.1,0.7000000000000001,0.04289178848266602,284.2
2.1,5.6,0.7000000000000001,0.04707193374633789,273.2
2.1,6.1,0.7000000000000001,0.05072064399719238,277.6
2.1,6.6,0.7000000000000001,0.06749887466430664,285.4
2.1,7.1,0.7000000000000001,0.07261052131652831,292.0
2.1,7.6,0.7000000000000001,0.10870604515075684,266.2
2.1,8.1,0.7000000000000001,0.023539113998413085,293.6
2.1,8.6,0.7000000000000001,0.03385248184204102,269.4
2.1,9.1,0.7000000000000001,0.04390740394592285,273.8
2.1,9.6,0.7000000000000001,0.06683001518249512,266.0
2.6,0.1,0.7000000000000001,0.03430356979370117,275.4
2.6,0.6,0.7000000000000001,0.03792486190795898,278.0
2.6,1.1,0.7000000000000001,0.07225122451782226,290.8
2.6,1.6,0.7000000000000001,0.02573738098144531,282.6
2.6,2.1,0.7000000000000001,0.09605875015258789,286.6
2.6,2.6,0.7000000000000001,0.09249882698059082,289.8
2.6,3.1,0.7000000000000001,0.04479093551635742,286.2
2.6,3.6,0.7000000000000001,0.07590956687927246,284.4
2.6,4.1,0.7000000000000001,0.1276179313659668,272.2
2.6,4.6,0.7000000000000001,0.07478475570678711,282.8
2.6,5.1,0.7000000000000001,0.049274635314941403,278.2
2.6,5.6,0.7000000000000001,0.07539987564086914,289.8
2.6,6.1,0.7000000000000001,0.06163182258605957,271.2
2.6,6.6,0.7000000000000001,0.04440803527832031,273.6
2.6,7.1,0.7000000000000001,0.08018269538879394,286.2
2.6,7.6,0.7000000000000001,0.09175724983215332,284.0
2.6,8.1,0.7000000000000001,0.02313237190246582,286.4
2.6,8.6,0.7000000000000001,0.048270034790039065,293.2
2.6,9.1,0.7000000000000001,0.06521787643432617,283.8
2.6,9.6,0.7000000000000001,0.08070988655090332,272.8
3.1,0.1,0.7000000000000001,0.15439362525939943,291.0
3.1,0.6,0.7000000000000001,0.03889708518981934,279.6
3.1,1.1,0.7000000000000001,0.07384099960327148,279.4
3.1,1.6,0.7000000000000001,0.034310531616210935,280.8
3.1,2.1,0.7000000000000001,0.03131952285766602,284.8
3.1,2.6,0.7000000000000001,0.08656277656555175,276.6
3.1,3.1,0.7000000000000001,0.10384573936462402,293.4
3.1,3.6,0.7000000000000001,0.10617036819458008,275.6
3.1,4.1,0.7000000000000001,0.09385366439819336,285.0
3.1,4.6,0.7000000000000001,0.0941502571105957,279.4
3.1,5.1,0.7000000000000001,0.17435297966003419,284.4
3.1,5.6,0.7000000000000001,0.04738121032714844,272.2
3.1,6.1,0.7000000000000001,0.12286806106567383,283.4
3.1,6.6,0.7000000000000001,0.05644912719726562,285.4
3.1,7.1,0.7000000000000001,0.06622300148010254,286.4
3.1,7.6,0.7000000000000001,0.08208742141723632,285.2
3.1,8.1,0.7000000000000001,0.11754927635192872,290.0
3.1,8.6,0.7000000000000001,0.07828688621520996,288.6
3.1,9.1,0.7000000000000001,0.044588232040405275,286.2
3.1,9.6,0.7000000000000001,0.046076393127441405,285.4
3.6,0.1,0.7000000000000001,0.1059175968170166,283.4
3.6,0.6,0.7000000000000001,0.02652430534362793,283.0
3.6,1.1,0.7000000000000001,0.08645100593566894,290.0
3.6,1.6,0.7000000000000001,0.10626254081726075,291.2
3.6,2.1,0.7000000000000001,0.12071361541748046,290.2
3.6,2.6,0.7000000000000001,0.1023327350616455,292.2
3.6,3.1,0.7000000000000001,0.07938776016235352,291.2
3.6,3.6,0.7000000000000001,0.08923463821411133,280.8
3.6,4.1,0.7000000000000001,0.14839539527893067,291.6
3.6,4.6,0.7000000000000001,0.07826933860778809,280.2
3.6,5.1,0.7000000000000001,0.154204797744751,293.6
3.6,5.6,0.7000000000000001,0.05604629516601563,290.8
3.6,6.1,0.7000000000000001,0.08955345153808594,281.4
3.6,6.6,0.7000000000000001,0.12407479286193848,279.4
3.6,7.1,0.7000000000000001,0.0913550853729248,289.8
3.6,7.6,0.7000000000000001,0.08257942199707032,282.6
3.6,8.1,0.7000000000000001,0.07202119827270508,286.2
3.6,8.6,0.7000000000000001,0.06915812492370606,285.0
3.6,9.1,0.7000000000000001,0.048461294174194335,282.4
3.6,9.6,0.7000000000000001,0.05006632804870605,285.6
4.1,0.1,0.7000000000000001,0.08118267059326172,277.6
4.1,0.6,0.7000000000000001,0.08438096046447754,290.8
4.1,1.1,0.7000000000000001,0.18791613578796387,274.8
4.1,1.6,0.7000000000000001,0.034718561172485354,278.4
4.1,2.1,0.7000000000000001,0.12898750305175782,293.8
4.1,2.6,0.7000000000000001,0.11709008216857911,295.8
4.1,3.1,0.7000000000000001,0.02772822380065918,289.0
4.1,3.6,0.7000000000000001,0.11848435401916504,287.4
4.1,4.1,0.7000000000000001,0.058842706680297854,282.4
4.1,4.6,0.7000000000000001,0.03809809684753418,291.0
4.1,5.1,0.7000000000000001,0.05146632194519043,276.2
4.1,5.6,0.7000000000000001,0.09541883468627929,290.6
4.1,6.1,0.7000000000000001,0.06240229606628418,287.0
4.1,6.6,0.7000000000000001,0.08269238471984863,286.0
4.1,7.1,0.7000000000000001,0.030318832397460936,285.8
4.1,7.6,0.7000000000000001,0.08817005157470703,277.4
4.1,8.1,0.7000000000000001,0.044182538986206055,274.6
4.1,8.6,0.7000000000000001,0.09456095695495606,291.2
4.1,9.1,0.7000000000000001,0.09604787826538086,289.6
4.1,9.6,0.7000000000000001,0.02672233581542969,287.6
4.6,0.1,0.7000000000000001,0.20007858276367188,291.4
4.6,0.6,0.7000000000000001,0.05466713905334473,290.0
4.6,1.1,0.7000000000000001,0.23566718101501466,287.8
4.6,1.6,0.7000000000000001,0.09584336280822754,295.6
4.6,2.1,0.7000000000000001,0.23886780738830565,277.8
4.6,2.6,0.7000000000000001,0.1361396312713623,285.6
4.6,3.1,0.7000000000000001,0.1326601982116699,281.4
4.6,3.6,0.7000000000000001,0.0862654685974121,289.6
4.6,4.1,0.7000000000000001,0.08956685066223144,284.8
4.6,4.6,0.7000000000000001,0.12897310256958008,290.2
4.6,5.1,0.7000000000000001,0.13346009254455565,280.0
4.6,5.6,0.7000000000000001,0.153932523727417,294.8
4.6,6.1,0.7000000000000001,0.1140451431274414,291.4
4.6,6.6,0.7000000000000001,0.2820601940155029,293.6
4.6,7.1,0.7000000000000001,0.12659235000610353,286.2
4.6,7.6,0.7000000000000001,0.07280521392822266,289.2
4.6,8.1,0.7000000000000001,0.05625,281.8
4.6,8.6,0.7000000000000001,0.06833920478820801,291.6
4.6,9.1,0.7000000000000001,0.07797679901123047,281.0
4.6,9.6,0.7000000000000001,0.07371397018432617,284.6
5.1,0.1,0.7000000000000001,0.15661225318908692,291.6
5.1,0.6,0.7000000000000001,0.11042060852050781,291.0
5.1,1.1,0.7000000000000001,0.09992671012878418,284.8
5.1,1.6,0.7000000000000001,0.1351412296295166,286.6
5.1,2.1,0.7000000000000001,0.14091897010803223,291.6
5.1,2.6,0.7000000000000001,0.07001304626464844,287.0
5.1,3.1,0.7000000000000001,0.2801673412322998,289.4
5.1,3.6,0.7000000000000001,0.18922739028930663,291.6
5.1,4.1,0.7000000000000001,0.13365821838378905,290.2
5.1,4.6,0.7000000000000001,0.16729793548583985,289.8
5.1,5.1,0.7000000000000001,0.1617720603942871,285.0
5.1,5.6,0.7000000000000001,0.3830733299255371,291.6
5.1,6.1,0.7000000000000001,0.1293649673461914,284.4
5.1,6.6,0.7000000000000001,0.1407097339630127,293.8
5.1,7.1,0.7000000000000001,0.1065746784210205,279.6
5.1,7.6,0.7000000000000001,0.15648446083068848,282.6
5.1,8.1,0.7000000000000001,0.21354341506958008,292.2
5.1,8.6,0.7000000000000001,0.19428887367248535,283.8
5.1,9.1,0.7000000000000001,0.17045993804931642,292.6
5.1,9.6,0.7000000000000001,0.14560341835021973,277.4
5.6,0.1,0.7000000000000001,0.319811487197876,289.4
5.6,0.6,0.7000000000000001,0.17074332237243653,293.0
5.6,1.1,0.7000000000000001,0.220444393157959,286.4
5.6,1.6,0.7000000000000001,0.09535083770751954,287.8
5.6,2.1,0.7000000000000001,0.27668538093566897,293.8
5.6,2.6,0.7000000000000001,0.12948074340820312,295.6
5.6,3.1,0.7000000000000001,0.14018077850341798,290.2
5.6,3.6,0.7000000000000001,0.2065676212310791,291.8
5.6,4.1,0.7000000000000001,0.15400395393371583,290.2
5.6,4.6,0.7000000000000001,0.06193671226501465,289.0
5.6,5.1,0.7000000000000001,0.3295790672302246,282.4
5.6,5.6,0.7000000000000001,0.20835299491882325,292.4
5.6,6.1,0.7000000000000001,0.38840789794921876,286.2
5.6,6.6,0.7000000000000001,0.1243894100189209,282.4
5.6,7.1,0.7000000000000001,0.12547078132629394,267.4
5.6,7.6,0.7000000000000001,0.20241403579711914,283.0
5.6,8.1,0.7000000000000001,0.0898594856262207,285.8
5.6,8.6,0.7000000000000001,0.047868967056274414,291.8
5.6,9.1,0.7000000000000001,0.2511899948120117,285.2
5.6,9.6,0.7000000000000001,0.08888273239135742,279.8
6.1,0.1,0.7000000000000001,0.23399639129638672,286.2
6.1,0.6,0.7000000000000001,0.2974142074584961,283.4
6.1,1.1,0.7000000000000001,0.41933178901672363,290.0
6.1,1.6,0.7000000000000001,0.24700536727905273,286.4
6.1,2.1,0.7000000000000001,0.19279255867004394,290.0
6.1,2.6,0.7000000000000001,0.1839367389678955,293.6
6.1,3.1,0.7000000000000001,0.17673726081848146,285.2
6.1,3.6,0.7000000000000001,0.21855201721191406,291.4
6.1,4.1,0.7000000000000001,0.2262481689453125,288.4
6.1,4.6,0.7000000000000001,0.2022578239440918,286.2
6.1,5.1,0.7000000000000001,0.18750805854797364,293.6
6.1,5.6,0.7000000000000001,0.13727574348449706,289.0
6.1,6.1,0.7000000000000001,0.17148170471191407,282.6
6.1,6.6,0.7000000000000001,0.1504993438720703,282.0
6.1,7.1,0.7000000000000001,0.12507195472717286,286.2
6.1,7.6,0.7000000000000001,0.09872183799743653,286.6
6.1,8.1,0.7000000000000001,0.1809107780456543,285.2
6.1,8.6,0.7000000000000001,0.17180323600769043,293.4
6.1,9.1,0.7000000000000001,0.18809714317321777,286.6
6.1,9.6,0.7000000000000001,0.05982694625854492,287.2
6.6,0.1,0.7000000000000001,0.4075600624084473,291.2
6.6,0.6,0.7000000000000001,0.22742753028869628,291.4
6.6,1.1,0.7000000000000001,0.3068758487701416,293.6
6.6,1.6,0.7000000000000001,0.30935254096984866,291.4
6.6,2.1,0.7000000000000001,0.2643576622009277,295.8
6.6,2.6,0.7000000000000001,0.31029362678527833,290.2
